ID_PE;COD_NI;ID_MAT;COD_EST;ID_SEX;COD_PRO;ED_EST;N1;N2
55;7;70;26858;1;17;21;8;10
59;11;164;26860;1;10;24;7;8
56;8;71;26860;1;10;22;8;9
59;11;167;26860;1;10;24;7;9
59;11;163;26860;1;10;24;8;7
59;11;166;26860;1;10;24;8;10
58;10;102;26860;1;10;23;5;9
58;10;111;26860;1;10;23;6;7
58;10;98;26860;1;10;23;5;9
58;10;135;26860;1;10;23;8;10
58;10;106;26860;1;10;23;8;10
59;11;169;26860;1;10;24;7;10
55;8;62;26822;1;18;24;6;10
55;8;79;26822;1;18;24;7;6
59;12;177;26822;1;18;26;8;9
59;12;178;26822;1;18;26;8;9
59;12;179;26822;1;18;26;8;10
59;12;180;26822;1;18;26;8;10
59;12;176;26822;1;18;26;7;9
57;10;102;26822;1;18;25;7;7
57;10;98;26822;1;18;25;6;8
57;10;135;26822;1;18;25;8;10
58;11;164;26822;1;18;25;7;8
54;7;51;26822;1;18;23;7;5
54;7;70;26822;1;18;23;8;10
54;7;97;26822;1;18;23;8;9
54;7;31;26822;1;18;23;7;8
56;9;72;26822;1;18;24;6;8
56;9;33;26822;1;18;24;5;9
59;12;178;26819;1;06;26;8;8
57;10;106;26822;1;18;25;8;6
54;7;70;26819;1;06;23;7;9
58;11;163;26830;1;18;23;6;9
59;12;176;26819;1;06;26;8;9
59;12;180;26819;1;06;26;8;8
56;9;33;26819;1;06;24;6;7
57;10;98;26819;1;06;25;6;8
57;10;135;26819;1;06;25;8;10
57;10;102;26819;1;06;25;6;7
57;10;111;26819;1;06;25;7;10
56;9;72;26819;1;06;24;6;7
57;10;106;26819;1;06;25;7;6
55;8;71;26822;1;18;24;6;8
54;7;51;26819;1;06;23;7;10
58;11;169;26822;1;18;25;8;8
54;7;97;26819;1;06;23;6;10
54;7;31;26819;1;06;23;7;9
58;11;167;26822;1;18;25;7;7
58;11;166;26822;1;18;25;8;9
58;11;165;26822;1;18;25;6;7
58;11;163;26822;1;18;25;6;7
57;10;98;26825;1;18;25;5;7
59;12;180;26825;1;18;26;8;8
59;12;179;26825;1;18;26;8;9
59;12;178;26825;1;18;26;8;8
59;12;176;26825;1;18;26;8;10
59;12;177;26825;1;18;26;8;9
57;10;102;26825;1;18;25;7;6
57;10;135;26825;1;18;25;8;9
56;9;33;26825;1;18;24;6;7
57;10;111;26825;1;18;25;7;9
56;9;72;26825;1;18;24;7;5
54;7;70;26825;1;18;23;8;7
54;7;97;26825;1;18;23;6;9
54;7;51;26825;1;18;23;6;6
54;7;31;26825;1;18;23;6;7
58;11;166;26830;1;18;23;8;8
55;8;62;26830;1;18;22;6;4
55;8;71;26830;1;18;22;6;8
55;8;79;26830;1;18;22;7;10
57;10;106;26825;1;18;25;4;5
55;7;51;26824;1;18;28;4;7
56;8;62;26824;1;18;28;4;7
56;8;71;26824;1;18;28;6;6
56;8;79;26824;1;18;28;7;8
58;9;72;26824;1;18;29;6;8
57;9;72;26824;1;18;29;4;6
55;7;31;26824;1;18;28;6;8
58;9;33;26824;1;18;29;6;7
55;7;70;26824;1;18;28;6;7
57;9;33;26824;1;18;29;7;5
58;11;163;26825;1;18;25;7;9
58;11;164;26825;1;18;25;8;8
58;11;165;26825;1;18;25;7;8
58;11;166;26825;1;18;25;8;8
58;11;167;26825;1;18;25;8;8
58;11;169;26825;1;18;25;7;8
55;8;62;26825;1;18;24;7;6
55;8;71;26825;1;18;24;7;9
55;8;79;26825;1;18;24;7;9
59;12;179;26819;1;06;26;8;9
55;7;97;26824;1;18;28;6;7
57;10;102;26813;1;17;28;6;7
57;10;135;26813;1;17;28;8;10
56;9;72;26813;1;17;27;5;7
56;9;33;26813;1;17;27;5;8
58;10;106;26813;1;17;28;6;9
54;7;31;26813;1;17;26;6;8
54;7;97;26813;1;17;26;5;7
54;7;51;26813;1;17;26;7;8
55;7;70;26817;1;06;24;6;7
57;10;106;26813;1;17;28;5;4
54;7;70;26813;1;17;26;8;5
59;12;177;26819;1;06;26;8;9
54;7;70;26812;1;06;21;7;8
56;9;72;26812;1;06;22;5;7
58;10;135;26812;1;06;23;8;9
58;10;98;26812;1;06;23;6;9
57;9;72;26812;1;06;23;6;7
58;10;111;26812;1;06;23;7;8
54;7;31;26812;1;06;21;7;8
54;7;51;26812;1;06;21;6;7
57;10;98;26813;1;17;28;6;8
54;7;97;26812;1;06;21;8;10
57;10;111;26813;1;17;28;7;8
59;11;164;26813;1;17;29;7;9
59;11;165;26813;1;17;29;6;9
59;11;167;26813;1;17;29;8;9
59;11;163;26813;1;17;29;7;10
59;11;166;26813;1;17;29;8;9
59;11;169;26813;1;17;29;8;9
55;8;62;26813;1;17;27;5;8
55;8;71;26813;1;17;27;6;8
55;8;79;26813;1;17;27;6;7
55;7;97;26817;1;06;24;4;9
57;10;135;26818;1;09;23;6;10
57;10;98;26818;1;09;23;5;8
58;10;106;26818;1;09;23;5;9
56;9;72;26818;1;09;22;5;5
56;9;33;26818;1;09;22;6;4
54;7;70;26818;1;09;21;7;7
54;7;31;26818;1;09;21;6;9
54;7;51;26818;1;09;21;4;9
59;9;33;26817;1;06;26;5;8
54;7;97;26818;1;09;21;4;9
57;10;111;26818;1;09;23;4;8
58;11;163;26819;1;06;25;7;8
58;11;169;26819;1;06;25;7;8
58;11;167;26819;1;06;25;6;6
58;11;166;26819;1;06;25;8;9
58;11;165;26819;1;06;25;6;9
58;11;164;26819;1;06;25;6;9
55;8;71;26819;1;06;24;7;8
55;8;62;26819;1;06;24;6;9
55;8;79;26819;1;06;24;6;6
58;9;33;26817;1;06;25;3;8
57;9;33;26817;1;06;25;5;6
55;7;51;26817;1;06;24;5;8
55;7;31;26817;1;06;24;5;8
57;9;72;26817;1;06;25;3;6
56;8;71;26817;1;06;24;5;7
56;8;62;26817;1;06;24;4;7
57;10;106;26818;1;09;23;7;1
56;8;79;26817;1;06;24;3;9
57;10;102;26818;1;09;23;8;5
58;9;72;26817;1;06;25;4;7
55;8;79;26818;1;09;22;5;8
55;8;71;26818;1;09;22;5;7
55;8;62;26818;1;09;22;6;8
59;11;166;26818;1;09;24;8;9
59;11;167;26818;1;09;24;8;10
59;11;165;26818;1;09;24;6;10
59;11;164;26818;1;09;24;8;9
59;11;163;26818;1;09;24;7;9
59;11;169;26818;1;09;24;8;10
58;11;165;26830;1;18;23;6;8
57;9;33;26836;1;06;23;7;7
56;8;71;26836;1;06;22;5;7
56;8;79;26836;1;06;22;6;8
56;8;62;26836;1;06;22;6;7
55;7;51;26836;1;06;22;6;9
55;7;97;26836;1;06;22;6;8
55;7;70;26836;1;06;22;6;9
59;12;178;26838;1;05;24;8;8
57;9;72;26836;1;06;23;6;7
58;10;106;26836;1;06;23;5;10
58;11;167;26838;1;05;23;8;9
58;11;164;26838;1;05;23;8;9
58;11;163;26838;1;05;23;6;9
58;11;169;26838;1;05;23;8;6
58;11;165;26838;1;05;23;7;7
58;11;166;26838;1;05;23;8;9
59;12;176;26838;1;05;24;8;9
59;12;179;26838;1;05;24;8;10
59;12;180;26838;1;05;24;8;10
57;10;98;26835;1;06;23;4;8
55;7;31;26836;1;06;22;7;8
58;11;169;26830;1;18;23;7;8
57;10;106;26835;1;06;23;6;4
57;10;135;26835;1;06;23;8;10
55;8;71;26835;1;06;22;6;8
55;8;62;26835;1;06;22;6;8
55;8;79;26835;1;06;22;4;10
58;10;111;26836;1;06;23;7;8
59;11;167;26836;1;06;24;7;9
59;11;169;26836;1;06;24;6;10
59;11;163;26836;1;06;24;8;9
59;11;164;26836;1;06;24;7;8
59;11;165;26836;1;06;24;7;9
59;11;166;26836;1;06;24;8;10
58;10;135;26836;1;06;23;8;8
58;10;98;26836;1;06;23;5;8
58;10;102;26836;1;06;23;5;8
57;10;106;26838;1;05;23;8;4
57;10;135;26839;1;04;22;7;10
58;11;164;26839;1;04;22;8;8
58;11;165;26839;1;04;22;7;9
58;11;166;26839;1;04;22;8;10
58;11;167;26839;1;04;22;7;10
58;11;163;26839;1;04;22;6;9
59;12;180;26839;1;04;23;8;8
59;12;178;26839;1;04;23;8;8
59;12;177;26839;1;04;23;8;8
59;12;177;26838;1;05;24;7;9
59;12;179;26839;1;04;23;8;10
54;7;31;26839;1;04;20;7;9
57;10;98;26839;1;04;22;4;8
57;10;102;26839;1;04;22;6;6
57;10;106;26839;1;04;22;5;6
57;10;111;26839;1;04;22;6;8
56;9;72;26839;1;04;21;6;6
56;9;33;26839;1;04;21;6;6
55;8;71;26839;1;04;21;7;8
55;8;62;26839;1;04;21;6;10
55;8;79;26839;1;04;21;7;9
59;12;176;26839;1;04;23;8;9
54;7;97;26838;1;05;21;8;9
56;9;33;26838;1;05;22;5;8
56;9;72;26838;1;05;22;5;8
57;10;111;26838;1;05;23;6;8
57;10;135;26838;1;05;23;8;10
57;10;98;26838;1;05;23;5;7
57;10;102;26838;1;05;23;6;4
54;7;31;26838;1;05;21;6;8
54;7;70;26838;1;05;21;8;7
54;7;51;26838;1;05;21;7;7
55;8;62;26838;1;05;22;7;9
55;8;79;26838;1;05;22;6;9
55;8;71;26838;1;05;22;6;8
54;7;97;26839;1;04;20;7;9
58;11;169;26839;1;04;22;8;7
54;7;70;26839;1;04;20;8;9
54;7;51;26839;1;04;20;7;5
57;10;111;26835;1;06;23;7;7
59;12;177;26832;1;06;24;8;10
55;8;71;26832;1;06;22;7;8
55;8;62;26832;1;06;22;8;6
58;11;167;26832;1;06;23;6;6
58;11;166;26832;1;06;23;8;10
58;11;163;26832;1;06;23;6;8
58;11;164;26832;1;06;23;7;8
58;11;165;26832;1;06;23;6;8
58;11;169;26832;1;06;23;6;9
55;8;79;26832;1;06;22;7;10
54;7;31;26832;1;06;21;6;8
59;12;178;26832;1;06;24;8;8
59;12;176;26832;1;06;24;8;8
57;10;98;26832;1;06;23;5;7
57;10;102;26832;1;06;23;7;6
57;10;111;26832;1;06;23;7;9
57;10;135;26832;1;06;23;8;9
57;10;106;26832;1;06;23;6;5
54;7;70;26832;1;06;21;8;7
57;10;102;26835;1;06;23;6;5
57;10;102;26830;1;18;23;5;6
58;11;164;26830;1;18;23;8;7
58;11;167;26830;1;18;23;7;7
59;12;180;26830;1;18;24;8;10
59;12;176;26830;1;18;24;8;9
59;12;179;26830;1;18;24;8;10
59;12;180;26832;1;06;24;8;8
59;12;177;26830;1;18;24;8;9
59;12;179;26832;1;06;24;8;8
57;10;135;26830;1;18;23;7;10
57;10;111;26830;1;18;23;6;8
57;10;106;26830;1;18;23;7;4
57;10;98;26830;1;18;23;5;6
54;7;31;26830;1;18;21;7;9
54;7;97;26830;1;18;21;6;8
54;7;51;26830;1;18;21;6;8
54;7;70;26830;1;18;21;6;9
56;9;33;26830;1;18;22;7;7
56;9;72;26830;1;18;22;4;7
54;7;51;26832;1;06;21;7;8
59;12;178;26830;1;18;24;8;8
56;9;33;26833;1;05;22;6;8
56;9;72;26833;1;05;22;6;7
56;9;33;26835;1;06;22;6;8
56;9;72;26835;1;06;22;5;8
58;11;163;26835;1;06;23;6;9
58;11;166;26835;1;06;23;8;9
54;7;97;26832;1;06;21;5;9
57;10;111;26833;1;05;23;6;9
54;7;70;26835;1;06;21;8;9
58;11;167;26835;1;06;23;8;9
54;7;51;26835;1;06;21;7;8
58;11;169;26835;1;06;23;8;7
58;11;164;26835;1;06;23;8;8
58;11;165;26835;1;06;23;8;7
54;7;31;26835;1;06;21;6;9
54;7;97;26835;1;06;21;5;10
54;7;51;26833;1;05;21;7;7
56;9;33;26832;1;06;22;6;7
56;9;72;26832;1;06;22;5;9
58;11;169;26833;1;05;23;7;6
58;11;167;26833;1;05;23;7;9
58;11;164;26833;1;05;23;7;9
58;11;165;26833;1;05;23;6;8
58;11;163;26833;1;05;23;6;9
58;11;166;26833;1;05;23;8;10
55;8;79;26833;1;05;22;6;10
55;8;62;26833;1;05;22;6;5
54;7;31;26833;1;05;21;6;7
57;10;135;26833;1;05;23;7;10
54;7;70;26833;1;05;21;7;4
54;7;97;26833;1;05;21;6;9
59;12;177;26833;1;05;24;8;8
59;12;176;26833;1;05;24;8;8
59;12;179;26833;1;05;24;8;9
59;12;180;26833;1;05;24;8;8
59;12;178;26833;1;05;24;8;9
57;10;102;26833;1;05;23;7;6
57;10;106;26833;1;05;23;6;6
57;10;98;26833;1;05;23;4;6
55;8;71;26833;1;05;22;5;7
57;9;72;26875;1;06;23;6;7
57;9;33;26874;1;18;22;5;8
58;10;111;26875;1;06;23;8;10
58;10;102;26875;1;06;23;6;10
58;10;135;26875;1;06;23;8;10
56;8;71;26875;1;06;22;6;7
56;8;62;26875;1;06;22;6;10
58;10;106;26875;1;06;23;8;9
55;7;51;26875;1;06;22;6;7
59;11;163;26875;1;06;24;8;9
57;9;33;26875;1;06;23;6;6
55;7;70;26875;1;06;22;8;10
55;7;31;26875;1;06;22;6;9
56;8;79;26875;1;06;22;7;8
55;7;97;26874;1;18;21;7;9
58;10;98;26875;1;06;23;7;8
55;7;97;26875;1;06;22;5;9
59;11;164;26875;1;06;24;8;10
59;11;166;26875;1;06;24;8;10
59;11;169;26875;1;06;24;8;10
59;11;167;26875;1;06;24;7;9
59;11;165;26875;1;06;24;8;10
58;10;111;26869;1;18;23;8;8
57;8;62;26892;1;23;23;8;10
58;9;72;26892;1;23;23;7;9
59;11;166;26883;1;17;24;8;10
59;7;97;26890;1;06;24;7;9
59;7;31;26890;1;06;24;7;9
59;7;51;26890;1;06;24;7;8
59;7;70;26890;1;06;24;8;10
55;7;51;26874;1;18;21;6;8
57;9;72;26874;1;18;22;6;7
57;9;33;26883;1;17;23;6;8
55;7;31;26883;1;17;22;7;8
55;7;51;26883;1;17;22;6;9
55;7;70;26883;1;17;22;8;9
56;8;71;26883;1;17;22;8;8
59;11;167;26874;1;18;23;6;9
56;8;62;26883;1;17;22;8;8
56;8;79;26883;1;17;22;6;9
58;10;102;26883;1;17;23;6;8
58;10;98;26883;1;17;23;5;9
57;8;79;26892;1;23;23;7;9
58;10;135;26883;1;17;23;8;10
59;11;165;26874;1;18;23;7;9
56;8;79;26874;1;18;21;6;8
58;10;98;26874;1;18;22;5;9
58;10;106;26874;1;18;22;7;9
58;10;111;26874;1;18;22;7;6
58;10;102;26874;1;18;22;5;8
58;10;135;26874;1;18;22;8;10
58;10;106;26883;1;17;23;7;10
56;8;71;26874;1;18;21;6;6
59;11;164;26874;1;18;23;8;10
56;8;62;26874;1;18;21;5;8
55;7;70;26874;1;18;21;7;8
55;7;31;26874;1;18;21;7;8
59;11;166;26893;1;16;24;7;10
59;11;163;26883;1;17;24;8;9
59;11;169;26883;1;17;24;7;10
59;11;167;26883;1;17;24;8;9
55;7;51;26893;1;16;22;7;8
59;11;166;26874;1;18;23;8;10
59;11;169;26893;1;16;24;6;10
59;11;163;26874;1;18;23;8;8
59;11;164;26893;1;16;24;7;9
59;11;163;26893;1;16;24;6;6
59;11;167;26893;1;16;24;7;9
59;11;169;26874;1;18;23;7;9
58;10;111;26883;1;17;23;6;8
59;11;165;26893;1;16;24;8;10
57;8;79;26878;1;06;22;7;8
57;8;62;26878;1;06;22;7;10
58;9;33;26878;1;06;22;7;7
58;9;72;26878;1;06;22;7;9
56;7;70;26878;1;06;21;7;9
59;10;106;26878;1;06;23;8;9
59;10;102;26878;1;06;23;8;9
59;10;98;26878;1;06;23;7;9
59;10;111;26878;1;06;23;8;10
57;8;71;26878;1;06;22;7;7
56;7;51;26878;1;06;21;7;10
56;7;97;26878;1;06;21;4;8
56;7;31;26878;1;06;21;7;9
59;10;135;26878;1;06;23;8;10
57;8;62;26879;1;06;23;8;9
59;11;164;26883;1;17;24;7;7
59;11;165;26883;1;17;24;7;10
56;7;97;26879;1;06;22;6;8
59;10;135;26879;1;06;24;8;10
59;10;111;26879;1;06;24;8;10
59;10;98;26879;1;06;24;7;9
59;10;106;26879;1;06;24;8;10
59;10;102;26879;1;06;24;8;9
58;9;33;26879;1;06;23;5;9
56;7;51;26879;1;06;22;6;10
58;9;72;26879;1;06;23;7;8
56;7;31;26879;1;06;22;6;9
57;8;79;26879;1;06;23;7;9
57;8;71;26879;1;06;23;7;8
56;7;70;26879;1;06;22;8;10
59;11;169;26876;1;17;25;7;10
59;10;106;26892;1;23;24;8;9
56;7;51;26892;1;23;22;6;9
59;11;164;26876;1;17;25;7;8
56;7;31;26892;1;23;22;7;8
59;11;167;26876;1;17;25;7;9
59;11;163;26876;1;17;25;8;9
59;11;165;26876;1;17;25;7;10
58;10;135;26876;1;17;24;8;10
58;10;98;26876;1;17;24;6;9
58;10;102;26876;1;17;24;6;8
59;11;166;26876;1;17;25;8;10
59;10;111;26892;1;23;24;8;10
56;8;62;26876;1;17;23;7;9
58;9;33;26892;1;23;23;8;7
57;8;71;26892;1;23;23;7;7
56;7;97;26892;1;23;22;4;5
56;7;70;26892;1;23;22;8;9
58;10;106;26876;1;17;24;7;10
59;10;98;26892;1;23;24;7;9
57;9;33;26876;1;17;24;7;8
55;7;97;26883;1;17;22;6;8
56;8;71;26876;1;17;23;7;9
56;8;79;26876;1;17;23;7;9
59;10;102;26892;1;23;24;8;9
57;9;72;26876;1;17;24;6;8
55;7;70;26876;1;17;23;8;9
55;7;51;26876;1;17;23;7;10
55;7;31;26876;1;17;23;8;9
55;7;97;26876;1;17;23;8;9
59;10;135;26892;1;23;24;8;10
58;10;111;26876;1;17;24;7;7
57;7;97;26895;1;05;24;4;5
57;7;31;26895;1;05;24;5;7
57;7;51;26895;1;05;24;4;9
59;8;79;26895;1;05;25;8;9
59;8;71;26895;1;05;25;7;9
59;8;62;26895;1;05;25;6;7
58;10;106;26893;1;16;23;7;9
58;7;97;26895;1;05;24;5;7
57;7;70;26895;1;05;24;7;8
59;11;167;26896;1;18;24;8;9
59;11;166;26896;1;18;24;8;9
59;11;165;26896;1;18;24;7;10
58;10;135;26893;1;16;23;8;9
58;10;111;26893;1;16;23;6;8
55;7;31;26893;1;16;22;6;8
56;8;62;26893;1;16;22;4;8
56;8;71;26893;1;16;22;6;8
56;8;79;26893;1;16;22;3;8
57;9;72;26893;1;16;23;5;7
57;9;33;26893;1;16;23;6;8
59;11;169;26896;1;18;24;8;10
56;8;79;26869;1;18;22;6;8
59;11;164;26896;1;18;24;8;9
57;9;33;26869;1;18;23;7;8
57;9;72;26869;1;18;23;6;8
55;7;51;26869;1;18;22;7;10
55;7;31;26869;1;18;22;7;9
56;8;71;26869;1;18;22;6;7
56;8;62;26869;1;18;22;5;8
55;7;97;26869;1;18;22;7;10
58;10;102;26869;1;18;23;6;8
55;7;70;26869;1;18;22;8;8
59;11;163;26896;1;18;24;8;9
57;9;72;26883;1;17;23;7;7
58;10;98;26896;1;18;23;7;10
58;10;106;26896;1;18;23;7;9
58;10;102;26896;1;18;23;6;9
58;10;135;26896;1;18;23;8;10
56;8;79;26896;1;18;22;6;9
56;8;71;26896;1;18;22;7;7
56;8;62;26896;1;18;22;6;9
55;7;97;26896;1;18;22;5;9
57;7;97;26873;1;10;24;7;8
57;9;72;26896;1;18;23;7;9
55;7;70;26896;1;18;22;8;8
55;7;31;26896;1;18;22;7;10
55;7;51;26896;1;18;22;8;10
57;9;33;26896;1;18;23;7;8
59;8;71;26872;1;23;23;7;10
59;8;79;26872;1;23;23;8;10
58;7;97;26872;1;23;22;5;7
58;7;70;26872;1;23;22;7;9
58;7;51;26872;1;23;22;6;7
58;8;79;26873;1;10;24;6;9
58;10;111;26896;1;18;23;7;9
58;10;102;26893;1;16;23;7;9
58;8;71;26873;1;10;24;6;9
59;9;72;26873;1;10;25;7;9
59;9;33;26873;1;10;25;7;7
56;7;51;26873;1;10;23;5;8
56;7;70;26873;1;10;23;8;10
56;7;97;26873;1;10;23;5;6
58;7;31;26872;1;23;22;6;8
58;8;62;26873;1;10;24;6;9
58;10;98;26893;1;16;23;5;6
55;7;51;26884;1;06;23;7;10
55;7;97;26884;1;06;23;4;7
58;10;98;26884;1;06;24;7;8
56;8;71;26884;1;06;23;6;6
55;7;97;26893;1;16;22;6;10
55;7;31;26884;1;06;23;6;7
57;9;33;26884;1;06;24;5;6
57;9;72;26884;1;06;24;5;8
56;8;62;26884;1;06;23;6;7
59;8;62;26872;1;23;23;8;10
56;8;79;26884;1;06;23;6;8
55;7;70;26893;1;16;22;6;9
59;11;167;26884;1;06;25;4;9
59;11;165;26884;1;06;25;7;10
59;11;164;26884;1;06;25;8;10
59;11;163;26884;1;06;25;8;7
55;7;70;26884;1;06;23;7;9
58;10;135;26884;1;06;24;8;10
58;10;106;26884;1;06;24;7;8
59;11;166;26884;1;06;25;8;10
59;11;169;26884;1;06;25;7;10
58;10;111;26884;1;06;24;7;9
58;10;102;26884;1;06;24;6;10
56;7;31;26873;1;10;23;6;8
59;7;31;26940;1;09;25;5;7
59;7;70;26940;1;09;25;7;10
59;7;97;26940;1;09;25;7;9
59;7;51;26940;1;09;25;7;10
58;7;97;26941;1;21;22;5;5
57;7;31;26941;1;21;22;4;7
58;7;70;26938;1;23;24;7;7
58;7;31;26938;1;23;24;6;7
58;7;51;26938;1;23;24;6;9
56;7;51;26943;1;17;21;6;10
56;7;97;26943;1;17;21;5;7
56;7;70;26943;1;17;21;8;9
58;9;33;26943;1;17;22;7;6
58;9;72;26943;1;17;22;6;8
57;8;79;26943;1;17;22;6;8
57;8;71;26943;1;17;22;7;8
57;8;62;26943;1;17;22;7;8
59;9;33;26943;1;17;23;8;9
57;7;97;26941;1;21;22;3;5
57;7;70;26941;1;21;22;7;8
57;7;51;26941;1;21;22;4;8
59;8;79;26941;1;21;23;7;10
59;8;71;26941;1;21;23;7;9
59;8;62;26941;1;21;23;8;8
56;7;31;26943;1;17;21;7;8
56;8;71;26931;1;06;22;6;8
59;11;167;26931;1;06;24;7;9
59;11;169;26931;1;06;24;7;10
59;11;166;26931;1;06;24;8;10
59;11;165;26931;1;06;24;8;10
59;11;164;26931;1;06;24;8;9
59;11;163;26931;1;06;24;7;9
56;8;62;26931;1;06;22;8;8
56;8;79;26931;1;06;22;5;9
57;9;72;26931;1;06;23;5;8
55;7;97;26931;1;06;22;6;8
55;7;70;26931;1;06;22;8;8
55;7;51;26931;1;06;22;5;8
55;7;31;26931;1;06;22;7;9
57;9;33;26931;1;06;23;7;8
58;7;97;26938;1;23;24;3;3
55;7;31;26930;1;18;23;7;8
58;10;135;26930;1;18;24;8;9
58;10;98;26930;1;18;24;6;8
56;8;79;26930;1;18;23;7;8
56;8;62;26930;1;18;23;6;8
57;9;33;26930;1;18;24;6;7
56;8;71;26930;1;18;23;6;8
55;7;51;26930;1;18;23;6;10
55;7;97;26930;1;18;23;7;8
57;9;72;26930;1;18;24;5;8
58;10;111;26931;1;06;23;7;8
58;10;98;26931;1;06;23;5;9
58;10;106;26931;1;06;23;8;8
58;10;135;26931;1;06;23;7;9
58;10;102;26931;1;06;23;6;9
55;7;70;26930;1;18;23;6;9
57;8;62;26932;1;18;24;6;9
57;8;79;26932;1;18;24;6;8
59;8;71;26938;1;23;25;7;8
59;8;62;26938;1;23;25;6;8
59;8;79;26938;1;23;25;8;9
59;9;33;26932;1;18;25;7;9
58;9;72;26932;1;18;24;6;8
58;9;33;26932;1;18;24;5;8
56;7;97;26932;1;18;23;3;8
56;7;70;26932;1;18;23;8;8
56;7;51;26932;1;18;23;7;9
56;7;31;26932;1;18;23;6;8
57;8;71;26932;1;18;24;7;7
59;8;71;26949;1;17;24;7;8
59;8;62;26949;1;17;24;6;8
59;8;79;26949;1;17;24;8;9
57;7;70;26949;1;17;23;7;8
57;7;97;26949;1;17;23;3;5
57;7;31;26949;1;17;23;4;7
57;7;51;26949;1;17;23;6;7
58;8;71;26950;1;06;23;6;7
58;8;62;26950;1;06;23;6;9
58;8;79;26950;1;06;23;7;8
57;7;97;26950;1;06;23;6;9
59;9;72;26950;1;06;24;7;7
59;9;33;26950;1;06;24;7;7
59;9;72;26947;1;05;26;8;8
59;9;33;26947;1;05;26;7;7
57;7;70;26947;1;05;25;6;9
57;7;31;26947;1;05;25;5;7
57;7;51;26947;1;05;25;6;6
57;7;97;26947;1;05;25;5;5
58;7;97;26949;1;17;23;7;6
59;10;111;26952;1;17;29;8;10
59;10;98;26952;1;17;29;7;9
59;10;106;26952;1;17;29;8;10
59;10;135;26952;1;17;29;8;10
59;10;102;26952;1;17;29;8;8
56;7;97;26952;1;17;27;5;7
56;7;31;26952;1;17;27;8;9
56;7;51;26952;1;17;27;8;9
57;8;62;26952;1;17;28;7;9
58;9;33;26952;1;17;28;7;8
58;9;72;26952;1;17;28;6;9
57;8;79;26952;1;17;28;7;9
57;8;71;26952;1;17;28;6;7
56;7;70;26952;1;17;27;7;10
56;7;70;26950;1;06;22;8;8
56;7;51;26950;1;06;22;7;9
56;7;31;26950;1;06;22;5;7
58;8;62;26947;1;05;25;6;8
56;7;97;26950;1;06;22;3;7
59;10;111;26945;1;06;22;8;10
59;10;98;26945;1;06;22;7;9
59;10;102;26945;1;06;22;8;7
59;10;106;26945;1;06;22;8;9
56;7;70;26982;1;06;21;6;9
56;7;97;26945;1;06;20;4;8
56;7;51;26945;1;06;20;7;10
58;9;72;26945;1;06;21;7;8
57;8;62;26945;1;06;21;8;10
58;9;33;26945;1;06;21;7;8
57;8;79;26945;1;06;21;7;8
56;7;70;26945;1;06;20;8;8
58;10;111;26930;1;18;24;6;8
59;10;135;26944;1;06;23;8;10
59;10;111;26944;1;06;23;8;10
59;10;106;26944;1;06;23;8;9
59;10;98;26944;1;06;23;7;9
59;10;102;26944;1;06;23;8;8
56;7;31;26944;1;06;21;6;8
56;7;51;26944;1;06;21;8;6
56;7;97;26944;1;06;21;4;5
56;7;70;26944;1;06;21;8;9
57;8;62;26944;1;06;22;8;9
58;9;72;26944;1;06;22;7;8
58;9;33;26944;1;06;22;5;9
57;8;71;26944;1;06;22;7;7
57;8;79;26944;1;06;22;6;8
57;8;79;26946;1;18;23;7;7
57;8;71;26945;1;06;21;7;7
58;8;79;26947;1;05;25;6;8
58;8;71;26947;1;05;25;6;7
59;10;106;26946;1;18;24;7;9
58;9;72;26946;1;18;23;6;9
58;9;33;26946;1;18;23;7;6
59;10;111;26946;1;18;24;8;10
59;10;98;26946;1;18;24;6;9
59;10;102;26946;1;18;24;8;7
59;10;135;26946;1;18;24;8;10
56;7;31;26946;1;18;22;6;7
56;7;51;26946;1;18;22;7;9
56;7;70;26946;1;18;22;7;10
56;7;97;26946;1;18;22;3;6
57;8;71;26946;1;18;23;7;7
57;8;62;26946;1;18;23;7;10
59;7;51;26912;1;23;25;6;9
59;7;97;26912;1;23;25;7;8
59;7;70;26912;1;23;25;7;10
56;8;71;26921;1;18;21;6;6
59;7;31;26912;1;23;25;6;8
58;7;51;26910;1;06;25;6;6
58;7;70;26910;1;06;25;8;9
58;7;31;26910;1;06;25;3;7
59;7;97;26910;1;06;26;7;10
59;7;31;26910;1;06;26;7;8
58;7;97;26910;1;06;25;5;4
59;11;167;26921;1;18;23;8;9
59;11;164;26921;1;18;23;8;10
55;7;70;26918;1;23;21;7;9
59;11;169;26921;1;18;23;7;10
55;7;97;26918;1;23;21;7;9
59;11;165;26921;1;18;23;7;10
59;11;163;26921;1;18;23;7;9
58;10;102;26921;1;18;22;7;9
58;10;135;26921;1;18;22;7;9
57;9;72;26921;1;18;22;7;7
57;9;33;26921;1;18;22;5;8
58;10;98;26921;1;18;22;6;6
58;10;111;26921;1;18;22;6;8
58;10;106;26921;1;18;22;6;8
58;10;102;26930;1;18;24;6;9
59;11;166;26921;1;18;23;8;9
58;10;106;26918;1;23;22;6;9
59;11;166;26918;1;23;23;8;10
59;11;169;26918;1;23;23;7;10
59;11;167;26918;1;23;23;7;9
59;11;164;26918;1;23;23;7;9
59;11;165;26918;1;23;23;7;10
59;11;163;26918;1;23;23;8;8
